Date,ind10,bse,int_bond,int_stock
"Oct 08, 2008",7.977,8509.56,64.837379,1711.290039
"Oct 10, 2008",7.814,9008.08,65.355446,1770.030029
"Oct 13, 2008",7.785,9044.51,65.700798,1696.680054
"Oct 14, 2008",7.974,9788.06,67.033867,1615.75
"Oct 15, 2008",7.929,10337.68,67.531219,1603.910034
"Oct 16, 2008",7.714,10631.12,66.812836,1552.030029
"Oct 17, 2008",7.705,10120.01,66.861191,1505.900024
"Oct 20, 2008",7.517,9734.22,65.887291,1649.469971
"Oct 22, 2008",7.589,9964.29,65.555748,1657.209961
"Oct 23, 2008",7.567,10536.16,64.961731,1698.52002
"Oct 24, 2008",7.683,9839.69,64.119057,1720.949951
"Oct 27, 2008",7.61,9536.33,64.292397,1726.329956
"Oct 29, 2008",7.512,9385.42,65.499084,1780.119995
"Oct 31, 2008",7.478,9291.01,66.275764,1681.640015
"Nov 03, 2008",7.561,8937.2,65.797272,1608.699951
"Nov 04, 2008",7.631,8773.78,65.367332,1647.400024
"Nov 05, 2008",7.763,8451.01,65.686356,1616.73999
"Nov 06, 2008",7.714,8915.21,65.880501,1580.900024
"Nov 07, 2008",7.711,8903.12,66.303528,1499.209961
"Nov 10, 2008",7.715,8695.53,64.715454,1596.699951
"Nov 11, 2008",7.682,9026.72,65.998421,1516.849976
"Nov 12, 2008",7.632,9092.72,66.28968,1482.050049
"Nov 14, 2008",7.468,8839.87,67.142632,1483.27002
"Nov 17, 2008",7.509,8739.24,68.862427,1386.420044
"Nov 18, 2008",7.473,8747.43,72.419991,1316.119995
"Nov 19, 2008",7.403,9229.75,71.372833,1384.349976
"Nov 20, 2008",7.252,8965.2,70.256393,1472.02002
"Nov 21, 2008",7.223,9162.62,72.322929,1464.72998
"Nov 24, 2008",7.201,9654.9,72.419991,1532.099976
"Nov 25, 2008",7.215,9645.46,73.31456,1535.569946
"Nov 26, 2008",7.112,9690.07,76.122223,1398.069946
"Nov 28, 2008",7.08,9832.39,76.414459,1449.800049
"Dec 01, 2008",7.065,9976.98,76.630165,1492.380005
"Dec 02, 2008",7.016,9715.29,78.140076,1445.560059
"Dec 03, 2008",6.787,10076.43,76.873672,1509.310059
"Dec 04, 2008",6.865,10099.91,76.706711,1571.73999
"Dec 05, 2008",6.771,9928.35,78.223579,1547.339966
"Dec 08, 2008",6.692,9686.75,78.035683,1565.47998
"Dec 10, 2008",6.625,9568.72,78.188866,1507.880005
"Dec 11, 2008",6.473,9328.92,78.188866,1540.719971
"Dec 12, 2008",6.23,9533.52,79.079384,1508.339966
"Dec 15, 2008",6.178,9716.16,81.034676,1589.890015
"Dec 16, 2008",6.011,9647.31,83.233452,1579.310059
"Dec 17, 2008",5.813,9903.46,84.979919,1552.369995
"Dec 18, 2008",5.574,9958.22,85.070419,1564.319946
"Dec 19, 2008",5.572,10275.6,84.416336,1532.349976
"Dec 22, 2008",5.722,10335.93,84.305031,1521.540039
"Dec 23, 2008",5.746,9586.88,84.124054,1524.900024
"Dec 24, 2008",5.603,9406.47,84.40239,1530.23999
"Dec 26, 2008",5.618,9110.05,84.301186,1510.319946
"Dec 29, 2008",5.549,9071.36,85.104019,1550.699951
"Dec 30, 2008",5.337,9370.49,83.323792,1577.030029
"Dec 31, 2008",5.26,9046.74,81.229309,1632.209961
"Jan 01, 2009",5.275,9323.59,79.134895,1628.030029
"Jan 02, 2009",5.349,9329.57,78.339027,1652.380005
"Jan 05, 2009",5.172,9100.55,78.646179,1599.060059
"Jan 06, 2009",5.293,8779.17,78.583313,1617.01001
"Jan 07, 2009",5.982,8813.84,78.702065,1571.589966
"Jan 09, 2009",6.048,8674.35,79.518883,1538.790039
"Jan 12, 2009",5.845,9004.08,79.602654,1546.459961
"Jan 13, 2009",5.679,9257.47,80.915176,1489.640015
"Jan 14, 2009",5.576,9236.28,81.047806,1511.839966
"Jan 15, 2009",5.559,9424.24,79.798157,1529.329956
"Jan 16, 2009",5.588,9066.7,79.784119,1440.859985
"Jan 19, 2009",5.6,9149.3,77.26387,1507.069946
"Jan 20, 2009",5.682,9201.85,75.776802,1465.48999
"Jan 21, 2009",5.879,9090.88,75.183372,1477.290039
"Jan 22, 2009",5.814,9300.86,74.527153,1489.459961
"Jan 23, 2009",5.748,9583.89,76.279495,1504.900024
"Jan 24, 2009",5.742,9647.47,74.373528,1558.339966
"Jan 27, 2009",5.966,9618.54,72.663086,1507.839966
"Jan 28, 2009",6.057,9465.83,72.432724,1476.420044
"Jan 29, 2009",6.109,9634.74,73.780342,1494.430054
"Jan 30, 2009",6.187,9305.45,72.023094,1516.300049
"Feb 02, 2009",6.169,9035,71.771095,1515.050049
"Feb 03, 2009",6.359,9015.18,71.834129,1546.23999
"Feb 04, 2009",6.413,9042.63,71.610107,1591.709961
"Feb 05, 2009",6.5,8843.21,71.841087,1591.560059
"Feb 06, 2009",6.324,8822.06,73.402306,1524.72998
"Feb 09, 2009",6.317,8902.56,74.354416,1530.5
"Feb 10, 2009",6.454,8954.86,73.654305,1541.709961
"Feb 11, 2009",6.316,8891.61,71.69413,1534.359985
"Feb 12, 2009",6.182,8607.08,73.92733,1470.660034
"Feb 13, 2009",6.155,8427.29,73.297264,1467.969971
"Feb 16, 2009",6.415,8446.49,72.051132,1442.819946
"Feb 17, 2009",6.489,8197.92,72.751221,1441.22998
"Feb 18, 2009",6.367,8325.82,73.423233,1387.719971
"Feb 19, 2009",6.313,8160.4,73.346291,1441.829956
"Feb 24, 2009",6.596,8343.75,72.499191,1425.430054
"Feb 25, 2009",6.665,8756.61,71.736115,1391.469971
"Feb 26, 2009",6.507,8943.54,71.32309,1377.839966
"Feb 27, 2009",6.328,8863.82,72.50383,1322.849976
"Mar 02, 2009",6.301,8976.68,72.019432,1321.01001
"Mar 03, 2009",6.368,9001.75,71.689522,1353.73999
"Mar 04, 2009",6.443,8966.68,73.68322,1299.589966
"Mar 05, 2009",6.429,9424.02,73.191872,1293.849976
"Mar 06, 2009",6.752,9471.04,72.763611,1268.640015
"Mar 09, 2009",6.78,9667.9,71.366615,1358.280029
"Mar 12, 2009",7.077,10003.1,72.138824,1371.640015
"Mar 13, 2009",6.82,10048.49,72.482826,1426.099976
"Mar 16, 2009",6.624,9568.14,72.117783,1431.5
"Mar 17, 2009",6.756,9708.5,70.980453,1404.02002
"Mar 18, 2009",6.7,9901.99,70.594406,1462.109985
"Mar 19, 2009",6.812,10348.83,73.269089,1491.219971
"Mar 20, 2009",6.853,10534.87,73.360329,1483.47998
"Mar 23, 2009",6.648,10742.34,72.953133,1457.27002
"Mar 24, 2009",6.701,10803.86,72.321373,1555.77002
"Mar 25, 2009",6.788,10967.22,73.009346,1516.52002
"Mar 26, 2009",7.031,11284.73,72.026497,1528.949951
"Mar 28, 2009",6.993,10947.4,72.861893,1587
"Mar 30, 2009",7.074,11023.09,73.402473,1545.199951
"Mar 31, 2009",7.014,10979.5,73.68322,1501.800049
"Apr 02, 2009",6.951,10898.11,74.20977,1528.589966
"Apr 04, 2009",6.969,10817.54,74.887039,1551.599976
"Apr 06, 2009",7.015,11134.99,73.971832,1602.630005
"Apr 08, 2009",6.863,11329.05,72.458153,1621.869995
"Apr 09, 2009",6.718,11371.85,72.148354,1606.709961
"Apr 11, 2009",6.696,11001.75,72.331421,1561.609985
"Apr 13, 2009",6.74,11403.25,72.972069,1590.660034
"Apr 15, 2009",6.617,12134.75,72.056839,1652.540039
"Apr 16, 2009",6.445,12131.08,72.718658,1653.310059
"Apr 17, 2009",6.41,11952.75,73.098801,1625.719971
"Apr 18, 2009",6.409,12116.94,72.972069,1626.800049
"Apr 20, 2009",6.396,11876.43,72.394775,1670.439941
"Apr 21, 2009",6.172,11682.99,71.59922,1673.069946
"Apr 22, 2009",6.172,12158.03,72.683411,1608.209961
"Apr 23, 2009",6.207,12019.65,71.965302,1643.849976
"Apr 24, 2009",6.124,11872.91,71.528839,1646.119995
"Apr 25, 2009",6.12,12173.42,71.521828,1652.209961
"Apr 27, 2009",6.131,14284.21,70.803688,1694.290039
"Apr 28, 2009",6.198,14302.03,71.106407,1679.410034
"Apr 29, 2009",6.242,14060.66,69.944801,1673.810059
"May 02, 2009",6.227,13736.54,69.325264,1711.939941
"May 04, 2009",6.355,13887.15,69.050667,1717.300049
"May 05, 2009",6.299,13913.22,68.575417,1719.199951
"May 06, 2009",6.187,13589.23,68.801384,1763.560059
"May 07, 2009",6.235,14109.64,68.716675,1754.119995
"May 08, 2009",6.381,14296.01,68.554214,1759.099976
"May 11, 2009",6.362,14625.25,66.880646,1716.23999
"May 12, 2009",6.405,14840.63,67.043053,1739
"May 13, 2009",6.355,14874.91,67.996376,1731.23999
"May 14, 2009",6.405,14870.9,68.243507,1715.920044
"May 15, 2009",6.419,15008.68,68.985001,1664.189941
"May 18, 2009",6.299,15103.55,69.253342,1689.209961
"May 19, 2009",6.398,14665.92,69.232185,1680.140015
"May 20, 2009",6.367,15127,68.158791,1732.359985
"May 21, 2009",6.423,15466.81,67.798622,1734.540039
"May 22, 2009",6.477,15411.47,68.511887,1727.839966
"May 25, 2009",6.542,15237.94,66.788818,1695.25
"May 26, 2009",6.564,14875.52,66.047348,1692.01001
"May 27, 2009",6.622,14957.91,65.051697,1750.430054
"May 28, 2009",6.699,14522.84,63.90065,1731.079956
"May 29, 2009",6.71,14265.53,64.825714,1751.790039
"Jun 01, 2009",6.681,14521.89,66.499298,1774.329956
"Jun 02, 2009",6.649,14326.22,64.533318,1828.680054
"Jun 03, 2009",6.579,14324.01,64.880508,1836.800049
"Jun 04, 2009",6.543,14422.73,65.489731,1825.920044
"Jun 05, 2009",6.555,14345.62,64.136589,1850.02002
"Jun 08, 2009",6.594,14764.64,63.647686,1849.420044
"Jun 09, 2009",6.653,14785.74,63.484798,1842.400024
"Jun 10, 2009",6.785,14493.84,63.477798,1860.130005
"Jun 11, 2009",6.897,14645.47,62.478813,1853.079956
"Jun 12, 2009",6.912,14658.49,63.173115,1862.369995
"Jun 15, 2009",6.905,14913.05,63.739861,1858.800049
"Jun 16, 2009",6.912,14043.4,64.313705,1816.380005
"Jun 17, 2009",6.898,14170.45,65.433067,1796.180054
"Jun 18, 2009",6.905,13769.15,65.06469,1808.060059
"Jun 19, 2009",6.921,13757.46,64.079918,1807.719971
"Jun 22, 2009",6.951,13504.22,64.958405,1827.469971
"Jun 23, 2009",7.012,13400.32,65.588943,1766.189941
"Jun 24, 2009",7.004,13853.7,66.361153,1764.920044
"Jun 25, 2009",7.002,14253.24,65.695236,1792.339966
"Jun 26, 2009",6.998,14250.25,66.899551,1829.540039
"Jun 29, 2009",6.998,14744.92,67.012924,1838.219971
"Jun 30, 2009",7.013,15191.01,67.112167,1844.060059
"Jul 01, 2009",6.982,15062.49,66.998764,1835.040039
"Jul 02, 2009",6.878,14843.12,66.865898,1845.719971
"Jul 03, 2009",6.834,15231.04,67.022209,1796.52002
"Jul 06, 2009",7.022,15378.96,66.894287,1787.400024
"Jul 07, 2009",7.076,15375.04,67.342064,1746.170044
"Jul 08, 2009",7.008,15331.94,68.585823,1747.170044
"Jul 09, 2009",6.985,15173.46,67.768539,1752.550049
"Jul 10, 2009",7.024,15387.96,68.393913,1756.030029
"Jul 13, 2009",6.994,15670.31,68.010147,1793.209961
"Jul 14, 2009",7.017,15924.23,66.880081,1799.72998
"Jul 15, 2009",7.032,15830.98,65.160095,1862.900024
"Jul 16, 2009",7.01,15903.83,65.863731,1885.030029
"Jul 17, 2009",7.01,15514.03,64.847366,1886.609985
"Jul 20, 2009",7.056,15160.24,65.188553,1909.290039
"Jul 21, 2009",7.057,15009.77,66.489182,1916.199951
"Jul 22, 2009",6.988,15074.59,65.892181,1926.380005
"Jul 23, 2009",7.004,15020.16,64.683914,1973.599976
"Jul 24, 2009",7.043,15518.49,64.996635,1965.959961
"Jul 27, 2009",6.949,15411.63,64.250336,1967.890015
"Jul 28, 2009",6.906,14784.92,64.818954,1975.51001
"Jul 29, 2009",6.906,15035.26,65.174316,1967.76001
"Jul 30, 2009",6.96,14809.64,66.098274,1984.300049
"Jul 31, 2009",6.998,15012.32,67.384712,1978.5
"Aug 03, 2009",7.012,15240.83,66.363495,2008.609985
"Aug 04, 2009",7.008,15628.75,65.835831,2011.310059
"Aug 05, 2009",7.062,15688.47,64.851646,1993.050049
"Aug 06, 2009",7.091,15769.85,65.072807,1973.160034
"Aug 07, 2009",7.041,15781.07,64.530762,2000.25
"Aug 10, 2009",7.095,15922.34,65.336555,1992.23999
"Aug 11, 2009",7.055,15666.64,66.092499,1969.72998
"Aug 12, 2009",7.041,15551.19,65.386513,1998.719971
"Aug 13, 2009",7.036,15467.46,66.313599,2009.349976
"Aug 14, 2009",7.112,15398.33,66.570305,1985.52002
"Aug 17, 2009",7.098,15689.12,67.554413,1930.839966
"Aug 18, 2009",7.134,16016.32,67.162186,1955.920044
"Aug 20, 2009",7.184,16123.67,67.718452,1969.23999
"Aug 21, 2009",7.33,16183.55,68.274681,1989.219971
"Aug 24, 2009",7.341,16216.86,66.869843,2020.900024
"Aug 25, 2009",7.316,16264.3,68.08213,2017.97998
"Aug 26, 2009",7.228,16214.19,68.467216,2024.22998
"Aug 27, 2009",7.272,16454.45,68.780998,2024.430054
"Aug 28, 2009",7.343,16677.04,68.51001,2027.72998
"Aug 31, 2009",7.434,16711.11,68.823761,2028.77002
"Sep 01, 2009",7.424,16741.3,68.887962,2009.060059
"Sep 02, 2009",7.397,16886.43,68.721298,1968.890015
"Sep 03, 2009",7.454,16719.5,69.722862,1967.069946
"Sep 04, 2009",7.461,16781.43,69.293602,1983.199951
"Sep 07, 2009",7.297,16693,68.113197,2018.780029
"Sep 08, 2009",7.376,16852.91,67.633888,2037.77002
"Sep 09, 2009",7.343,17126.84,67.555199,2060.389893
"Sep 10, 2009",7.42,17134.55,68.79998,2084.02002
"Sep 11, 2009",7.368,16866.41,69.179123,2080.899902
"Sep 14, 2009",7.233,16958.54,68.492348,2091.780029
"Sep 15, 2009",7.106,16806.66,68.141792,2102.639893
"Sep 16, 2009",7.084,16843.54,68.263443,2133.149902
"Sep 17, 2009",7.149,16642.66,69.121918,2126.75
"Sep 18, 2009",7.113,17026.67,68.506653,2132.860107
"Sep 22, 2009",7.135,17231.11,68.664063,2138.040039
"Sep 23, 2009",7.091,17195.2,68.807091,2146.300049
"Sep 24, 2009",7.106,17322.82,69.014572,2131.419922
"Sep 25, 2009",7.179,17326.01,69.214905,2107.610107
"Sep 29, 2009",7.215,17223.01,70.094826,2090.919922
"Oct 01, 2009",7.223,17009.17,70.710098,2130.73999
"Oct 05, 2009",7.164,16789.74,70.645714,2124.040039
"Oct 06, 2009",7.223,16810.81,70.581306,2122.419922
"Oct 07, 2009",7.26,16740.5,71.548004,2057.47998
"Oct 08, 2009",7.216,16353.4,71.052795,2048.110107
"Oct 09, 2009",7.326,16283.49,71.059952,2068.149902
"Oct 12, 2009",7.356,16052.72,70.356712,2103.570068
"Oct 14, 2009",7.371,15896.28,71.181984,2110.330078
"Oct 15, 2009",7.371,15404.94,70.435646,2123.929932
"Oct 16, 2009",7.409,15912.13,68.820961,2139.280029
"Oct 20, 2009",7.405,16063.9,68.928589,2139.139893
"Oct 21, 2009",7.35,16158.28,69.287384,2139.889893
"Oct 22, 2009",7.384,16498.72,68.26123,2172.22998
"Oct 23, 2009",7.462,16440.56,67.945435,2173.290039
"Oct 26, 2009",7.428,16849.6,68.498024,2156.800049
"Oct 27, 2009",7.335,16696.03,69.036255,2176.320068
"Oct 28, 2009",7.266,16848.83,69.409424,2163.469971
"Oct 29, 2009",7.266,17032.51,68.993202,2150.72998
"Oct 30, 2009",7.306,17050.65,68.655937,2165.290039
"Nov 03, 2009",7.242,16998.78,68.139168,2154.469971
"Nov 04, 2009",7.277,16785.65,67.256523,2141.850098
"Nov 05, 2009",7.284,17021.85,68.175087,2116.090088
"Nov 06, 2009",7.321,17180.18,68.498024,2059.610107
"Nov 09, 2009",7.307,17131.08,67.751717,2097.550049
"Nov 10, 2009",7.307,17198.95,68.734856,2045.109985
"Nov 11, 2009",7.337,16854.93,68.431023,2049.199951
"Nov 12, 2009",7.359,16632.01,67.747093,2057.320068
"Nov 13, 2009",7.331,16926.22,67.127937,2055.52002
"Nov 16, 2009",7.315,17198.27,67.127937,2105.320068
"Nov 17, 2009",7.278,17169.91,67.192734,2112.439941
"Nov 18, 2009",7.267,17185.68,67.271896,2154.060059
"Nov 19, 2009",7.263,17101.54,67.149521,2151.080078
"Nov 20, 2009",7.188,16983.14,67.430305,2166.899902
"Nov 23, 2009",7.226,17227.68,67.307884,2149.02002
"Nov 24, 2009",7.201,17125.22,67.617439,2167.879883
"Nov 25, 2009",7.19,17189.31,68.409454,2197.850098
"Nov 26, 2009",7.168,17119.03,68.776581,2203.780029
"Nov 27, 2009",7.197,17097.55,68.373436,2193.139893
"Nov 30, 2009",7.257,16877.16,68.495865,2156.820068
"Dec 01, 2009",7.324,16912.77,68.48143,2146.040039
"Dec 02, 2009",7.333,16894.25,68.39502,2176.01001
"Dec 03, 2009",7.399,16719.83,68.826996,2169.179932
"Dec 04, 2009",7.475,16601.2,69.143791,2176.050049
"Dec 07, 2009",7.483,16692,69.402977,2138.439941
"Dec 08, 2009",7.453,17231.11,69.568535,2144.600098
"Dec 09, 2009",7.466,17360.61,68.793602,2175.810059
"Dec 10, 2009",7.532,17401.56,68.851341,2185.030029
"Dec 11, 2009",7.575,17343.82,68.13633,2173.139893
"Dec 14, 2009",7.568,17464.81,67.414108,2194.350098
"Dec 15, 2009",7.605,17558.73,67.500801,2189.610107
"Dec 16, 2009",7.691,17686.24,67.601906,2172.98999
"Dec 17, 2009",7.647,17701.13,67.291313,2183.72998
"Dec 18, 2009",7.731,17615.72,66.518517,2190.860107
"Dec 21, 2009",7.739,17540.29,66.511314,2190.310059
"Dec 22, 2009",7.711,17526.71,66.590736,2212.100098
"Dec 23, 2009",7.708,17422.51,66.294655,2201.050049
"Dec 24, 2009",7.686,17509.8,66.215157,2206.909912
"Dec 29, 2009",7.717,17584.87,67.305725,2180.050049
"Dec 30, 2009",7.686,17554.3,67.016869,2211.689941
"Dec 31, 2009",7.679,17641.08,65.825127,2237.659912
"Jan 01, 2010",7.695,17486.06,65.456825,2252.669922
"Jan 04, 2010",7.676,17474.49,65.471237,2269.639893
"Jan 05, 2010",7.701,17051.14,64.792358,2285.689941
"Jan 06, 2010",7.734,16859.68,64.611763,2291.080078
"Jan 07, 2010",7.778,16780.46,65.037994,2288.399902
"Jan 08, 2010",7.773,16289.82,65.465622,2291.280029
"Jan 11, 2010",7.751,16306.87,65.154007,2269.149902
"Jan 12, 2010",7.798,16357.96,65.095963,2308.419922
"Jan 13, 2010",7.767,16356.03,65.51635,2308.709961
"Jan 14, 2010",7.7,16163.44,64.639328,2301.090088
"Jan 15, 2010",7.736,16496.05,64.748085,2300.050049
"Jan 18, 2010",7.613,16224.95,64.719048,2317.169922
"Jan 19, 2010",7.635,15790.93,64.363876,2312.409912
"Jan 20, 2010",7.628,15915.65,65.465622,2282.310059
"Jan 21, 2010",7.566,15935.61,64.704582,2307.899902
"Jan 22, 2010",7.567,16042.18,65.610588,2316.73999
"Jan 25, 2010",7.583,15922.17,66.016479,2287.98999
"Jan 27, 2010",7.544,16152.59,65.828026,2320.399902
"Jan 28, 2010",7.549,16038.35,66.494858,2291.25
"Jan 29, 2010",7.591,16226.68,66.799332,2265.699951
"Feb 01, 2010",7.638,16428.91,66.683304,2205.290039
"Feb 02, 2010",7.676,16327.84,66.378922,2210.800049
"Feb 03, 2010",7.669,16191.63,66.400711,2203.72998
"Feb 04, 2010",7.693,16237.05,66.364418,2221.409912
"Feb 05, 2010",7.678,16286.32,66.328217,2179
"Feb 08, 2010",7.678,16255.97,66.908043,2147.350098
"Feb 09, 2010",7.701,16254.2,66.300682,2171.199951
"Feb 10, 2010",7.788,16429.55,66.489784,2190.060059
"Feb 11, 2010",7.859,16772.56,65.718773,2190.909912
"Feb 15, 2010",7.891,17000.01,66.758881,2125.429932
"Feb 16, 2010",7.868,16971.7,66.904396,2141.120117
"Feb 17, 2010",7.892,16994.49,66.991699,2126.050049
"Feb 18, 2010",7.869,17102.6,66.322517,2150.870117
"Feb 19, 2010",7.885,17052.54,65.689667,2147.870117
"Feb 22, 2010",7.846,17098.33,65.333206,2177.409912
"Feb 23, 2010",7.799,17167.96,65.602341,2183.530029
"Feb 24, 2010",7.799,17166.62,65.726051,2214.189941
"Feb 25, 2010",7.823,17164.99,64.976845,2226.290039
"Feb 26, 2010",7.864,17383.18,64.714996,2241.709961
"Mar 02, 2010",7.944,17490.08,65.064095,2243.870117
"Mar 03, 2010",7.952,17519.26,64.794998,2242.030029
"Mar 04, 2010",7.945,17578.23,65.806015,2213.439941
"Mar 05, 2010",7.973,17410.57,65.966042,2235.899902
"Mar 08, 2010",8.01,17451.02,66.337029,2234.219971
"Mar 09, 2010",7.97,17558.85,66.678871,2238.26001
"Mar 10, 2010",7.978,17644.76,66.649727,2273.570068
"Mar 11, 2010",8,17711.35,66.562111,2280.790039
"Mar 12, 2010",8.015,17590.17,66.394348,2280.679932
"Mar 15, 2010",8.005,17527.77,66.74456,2292.310059
"Mar 17, 2010",7.965,17692.62,65.868958,2326.350098
"Mar 18, 2010",7.912,17935.68,65.526001,2332.209961
"Mar 19, 2010",7.831,17941.37,65.540604,2340.679932
"Mar 22, 2010",7.855,17970.02,65.372742,2358.949951
"Mar 23, 2010",7.863,17714.4,65.613564,2368.459961
"Mar 25, 2010",7.875,17933.14,66.022186,2367.659912
"Mar 26, 2010",7.856,17853,65.934624,2362.209961
"Mar 29, 2010",7.762,17821.96,66.459976,2378.01001
"Mar 30, 2010",7.769,17639.26,66.74456,2389.090088
"Mar 31, 2010",7.85,17591.18,66.525681,2391.280029
"Apr 05, 2010",7.811,17400.68,66.591324,2374.409912
"Apr 06, 2010",7.795,17460.58,66.664291,2395.399902
"Apr 07, 2010",7.796,17472.56,66.350548,2415.23999
"Apr 08, 2010",7.863,17573.99,65.139267,2398.76001
"Apr 09, 2010",8.013,17694.2,64.723373,2397.409912
"Apr 12, 2010",8.029,17745.28,64.905777,2395.129883
"Apr 13, 2010",8.057,17690.62,64.657654,2404.360107
"Apr 15, 2010",8.079,17380.08,64.861938,2410.689941
"Apr 16, 2010",8.088,17503.47,65.30706,2397.959961
"Apr 19, 2010",8.077,17558.71,65.147453,2402.580078
"Apr 20, 2010",7.984,17386.08,64.063438,2429.530029
"Apr 21, 2010",8.008,17137.14,64.166,2436.810059
"Apr 22, 2010",7.992,17087.96,64.986267,2431.159912
"Apr 23, 2010",8.058,16987.53,65.015602,2436.810059
"Apr 26, 2010",8.07,16769.11,65.16938,2454.050049
"Apr 27, 2010",8.108,17330.55,65.513596,2457.870117
"Apr 28, 2010",8.108,17141.53,65.726036,2465.98999
"Apr 29, 2010",8.092,17195.81,65.264595,2504.860107
"Apr 30, 2010",8.061,17265.87,65.337852,2515.689941
"May 03, 2010",8.045,16994.6,65.813904,2481.26001
"May 04, 2010",7.968,16835.56,65.652809,2480.110107
"May 05, 2010",7.973,16875.76,65.887184,2500.310059
"May 06, 2010",7.978,16408.49,66.429077,2504.610107
"May 07, 2010",7.966,16519.68,66.231369,2519.070068
"May 10, 2010",8.023,16445.61,65.997002,2530.149902
"May 11, 2010",7.975,16469.55,66.070267,2522.949951
"May 12, 2010",7.93,16022.48,67.000404,2471.469971
"May 13, 2010",7.499,16387.84,66.429077,2471.72998
"May 14, 2010",7.502,16666.4,66.707443,2511.919922
"May 17, 2010",7.466,16863.06,67.476494,2461.189941
"May 18, 2010",7.5,16944.63,67.388298,2498.73999
"May 19, 2010",7.438,16572.03,68.600967,2424.25
"May 20, 2010",7.416,16741.84,69.005203,2402.290039
"May 21, 2010",7.382,17022.33,71.136604,2319.639893
"May 24, 2010",7.395,17117.69,70.247238,2265.639893
"May 25, 2010",7.383,16781.07,68.79203,2374.669922
"May 26, 2010",7.524,16617.1,68.615654,2375.310059
"May 28, 2010",7.539,16657.89,68.093819,2425.02002
"May 31, 2010",7.564,16922.08,68.542183,2394.360107
"Jun 01, 2010",7.564,17064.95,69.732796,2346.850098
"Jun 02, 2010",7.503,17338.17,69.475533,2354.22998
"Jun 03, 2010",7.56,17412.83,70.54129,2317.26001
"Jun 04, 2010",7.537,17462.87,70.776443,2298.370117
"Jun 07, 2010",7.49,17616.69,72.268387,2204.01001
"Jun 08, 2010",7.463,17570.82,72.341911,2229.040039
"Jun 09, 2010",7.485,17876.55,72.09198,2213.550049
"Jun 10, 2010",7.53,17749.69,72.444839,2210.949951
"Jun 11, 2010",7.638,17755.94,72.238976,2195.879883
"Jun 14, 2010",7.686,17730.24,70.600044,2277.679932
"Jun 15, 2010",7.659,17574.53,70.923424,2257.040039
"Jun 16, 2010",7.593,17774.26,71.421928,2222.330078
"Jun 17, 2010",7.62,17534.09,70.743469,2281.070068
"Jun 18, 2010",7.572,17700.9,70.227249,2303.030029
